"","date","X.","Temp","Timepoint","Site"
"1",2020-12-03 16:00:00,9.5,29.3197222222222,2020-12-03 17:25:00,"Cem"
"2",2020-12-03 19:00:00,27.5,23.4757222222222,2020-12-03 20:25:00,"Cem"
"3",2020-12-03 22:00:00,45.5,22.1738333333333,2020-12-03 23:25:00,"Cem"
"4",2020-12-04 01:00:00,63.5,21.4785555555556,2020-12-04 02:25:00,"Cem"
"5",2020-12-04 04:00:00,81.5,20.8158333333333,2020-12-04 05:25:00,"Cem"
"6",2020-12-04 07:00:00,99.5,21.1178888888889,2020-12-04 08:25:00,"Cem"
"7",2020-12-04 10:00:00,117.5,22.1795,2020-12-04 11:25:00,"Cem"
"8",2020-12-04 13:00:00,135.5,24.164,2020-12-04 14:25:00,"Cem"
"9",2020-12-04 16:00:00,153.5,26.145,2020-12-04 17:25:00,"Cem"
"10",2020-12-04 19:00:00,171.5,24.872,2020-12-04 20:25:00,"Cem"
"11",2020-12-04 22:00:00,189.5,23.4844444444444,2020-12-04 23:25:00,"Cem"
"12",2020-12-05 01:00:00,207.5,22.3601666666667,2020-12-05 02:25:00,"Cem"
"13",2020-12-05 04:00:00,225.5,21.7226111111111,2020-12-05 05:25:00,"Cem"
"14",2020-12-05 07:00:00,243.5,22.6476111111111,2020-12-05 08:25:00,"Cem"
"15",2020-12-05 10:00:00,261.5,27.1166111111111,2020-12-05 11:25:00,"Cem"
"16",2020-12-05 13:00:00,279.5,28.1415555555556,2020-12-05 14:25:00,"Cem"
"17",2020-12-05 16:00:00,297.5,28.7940555555556,2020-12-05 17:25:00,"Cem"
"18",2020-12-05 19:00:00,315.5,26.499,2020-12-05 20:25:00,"Cem"
"19",2020-12-05 22:00:00,333.5,24.2938333333333,2020-12-05 23:25:00,"Cem"
"20",2020-12-06 01:00:00,351.5,22.5836111111111,2020-12-06 02:25:00,"Cem"
"21",2020-12-06 04:00:00,369.5,21.7226111111111,2020-12-06 05:25:00,"Cem"
"22",2020-12-06 07:00:00,387.5,24.8317222222222,2020-12-06 08:25:00,"Cem"
"23",2020-12-06 10:00:00,405.5,32.7581111111111,2020-12-06 11:25:00,"Cem"
"24",2020-12-06 13:00:00,423.5,27.717,2020-12-06 14:25:00,"Cem"
"25",2020-12-06 16:00:00,441.5,28.8067777777778,2020-12-06 17:25:00,"Cem"
"26",2020-12-06 19:00:00,459.5,25.6995555555556,2020-12-06 20:25:00,"Cem"
"27",2020-12-06 22:00:00,477.5,21.3836111111111,2020-12-06 23:25:00,"Cem"
"28",2020-12-07 01:00:00,495.5,20.3871666666667,2020-12-07 02:25:00,"Cem"
"29",2020-12-07 04:00:00,513.5,20.8637777777778,2020-12-07 05:25:00,"Cem"
"30",2020-12-07 07:00:00,531.5,28.5108333333333,2020-12-07 08:25:00,"Cem"
"31",2020-12-07 10:00:00,549.5,31.0746111111111,2020-12-07 11:25:00,"Cem"
"32",2020-12-07 13:00:00,567.5,27.8131666666667,2020-12-07 14:25:00,"Cem"
"33",2020-12-07 16:00:00,585.5,31.927,2020-12-07 17:25:00,"Cem"
"34",2020-12-07 19:00:00,603.5,27.5015,2020-12-07 20:25:00,"Cem"
"35",2020-12-07 22:00:00,621.5,23.9928333333333,2020-12-07 23:25:00,"Cem"
"36",2020-12-08 01:00:00,639.5,22.9562777777778,2020-12-08 02:25:00,"Cem"
"37",2020-12-08 04:00:00,657.5,22.2057777777778,2020-12-08 05:25:00,"Cem"
"38",2020-12-08 07:00:00,675.5,25.5525555555556,2020-12-08 08:25:00,"Cem"
"39",2020-12-08 10:00:00,693.5,33.6611111111111,2020-12-08 11:25:00,"Cem"
"40",2020-12-08 13:00:00,711.5,40.9190555555556,2020-12-08 14:25:00,"Cem"
"41",2020-12-08 16:00:00,729.5,33.2289444444444,2020-12-08 17:25:00,"Cem"
"42",2020-12-08 19:00:00,747.5,25.8598888888889,2020-12-08 20:25:00,"Cem"
"43",2020-12-08 22:00:00,765.5,25.2438333333333,2020-12-08 23:25:00,"Cem"
"44",2020-12-09 01:00:00,783.5,24.2925,2020-12-09 02:25:00,"Cem"
"45",2020-12-09 04:00:00,801.5,23.7998888888889,2020-12-09 05:25:00,"Cem"
"46",2020-12-09 07:00:00,819.5,26.4134444444444,2020-12-09 08:25:00,"Cem"
"47",2020-12-09 10:00:00,837.5,26.1198333333333,2020-12-09 11:25:00,"Cem"
"48",2020-12-09 13:00:00,855.5,29.2327777777778,2020-12-09 14:25:00,"Cem"
"49",2020-12-09 16:00:00,873.5,32.2586111111111,2020-12-09 17:25:00,"Cem"
"50",2020-12-09 19:00:00,891.5,26.6942777777778,2020-12-09 20:25:00,"Cem"
"51",2020-12-09 22:00:00,909.5,21.3327222222222,2020-12-09 23:25:00,"Cem"
"52",2020-12-10 01:00:00,927.5,17.6804444444444,2020-12-10 02:25:00,"Cem"
"53",2020-12-10 04:00:00,945.5,15.6588333333333,2020-12-10 05:25:00,"Cem"
"54",2020-12-10 07:00:00,963.5,24.6636666666667,2020-12-10 08:25:00,"Cem"
"55",2020-12-10 10:00:00,981.5,26.6172222222222,2020-12-10 11:25:00,"Cem"
"56",2020-12-10 13:00:00,999.5,23.9229444444444,2020-12-10 14:25:00,"Cem"
"57",2020-12-10 16:00:00,1017.5,23.3454444444444,2020-12-10 17:25:00,"Cem"
"58",2020-12-10 19:00:00,1035.5,22.7965,2020-12-10 20:25:00,"Cem"
"59",2020-12-10 22:00:00,1053.5,21.7650555555556,2020-12-10 23:25:00,"Cem"
"60",2020-12-11 01:00:00,1071.5,22.2862222222222,2020-12-11 02:25:00,"Cem"
"61",2020-12-11 04:00:00,1089.5,22.5943333333333,2020-12-11 05:25:00,"Cem"
"62",2020-12-11 07:00:00,1107.5,22.8392777777778,2020-12-11 08:25:00,"Cem"
"63",2020-12-11 10:00:00,1125.5,24.7868333333333,2020-12-11 11:25:00,"Cem"
"64",2020-12-11 13:00:00,1143.5,23.9250555555556,2020-12-11 14:25:00,"Cem"
"65",2020-12-11 16:00:00,1161.5,22.7592777777778,2020-12-11 17:25:00,"Cem"
"66",2020-12-11 19:00:00,1179.5,22.5410555555556,2020-12-11 20:25:00,"Cem"
"67",2020-12-11 22:00:00,1197.5,21.9083888888889,2020-12-11 23:25:00,"Cem"
"68",2020-12-12 01:00:00,1215.5,21.6748888888889,2020-12-12 02:25:00,"Cem"
"69",2020-12-12 04:00:00,1233.5,22.4397777777778,2020-12-12 05:25:00,"Cem"
"70",2020-12-12 07:00:00,1251.5,22.4983333333333,2020-12-12 08:25:00,"Cem"
"71",2020-12-12 10:00:00,1269.5,23.0841666666667,2020-12-12 11:25:00,"Cem"
"72",2020-12-12 13:00:00,1287.5,23.6610555555556,2020-12-12 14:25:00,"Cem"
"73",2020-12-12 16:00:00,1305.5,22.6741666666667,2020-12-12 17:25:00,"Cem"
"74",2020-12-12 19:00:00,1323.5,22.5676666666667,2020-12-12 20:25:00,"Cem"
"75",2020-12-12 22:00:00,1341.5,22.0889444444444,2020-12-12 23:25:00,"Cem"
"76",2020-12-13 01:00:00,1359.5,21.7121666666667,2020-12-13 02:25:00,"Cem"
"77",2020-12-13 04:00:00,1377.5,22.5143333333333,2020-12-13 05:25:00,"Cem"
"78",2020-12-13 07:00:00,1395.5,22.3332222222222,2020-12-13 08:25:00,"Cem"
"79",2020-12-13 10:00:00,1413.5,22.3383333333333,2020-12-13 11:25:00,"Cem"
"80",2020-12-13 13:00:00,1431.5,22.493,2020-12-13 14:25:00,"Cem"
"81",2020-12-13 16:00:00,1449.5,22.381,2020-12-13 17:25:00,"Cem"
"82",2020-12-13 19:00:00,1467.5,22.4716666666667,2020-12-13 20:25:00,"Cem"
"83",2020-12-13 22:00:00,1485.5,22.105,2020-12-13 23:25:00,"Cem"
"84",2020-12-14 01:00:00,1503.5,21.2133333333333,2020-12-14 02:25:00,"Cem"
"85",2020-12-14 04:00:00,1521.5,22.1316111111111,2020-12-14 05:25:00,"Cem"
"86",2020-12-14 07:00:00,1539.5,22.2538333333333,2020-12-14 08:25:00,"Cem"
"87",2020-12-14 10:00:00,1557.5,22.3492777777778,2020-12-14 11:25:00,"Cem"
"88",2020-12-14 13:00:00,1575.5,22.8655555555556,2020-12-14 14:25:00,"Cem"
"89",2020-12-14 16:00:00,1593.5,22.445,2020-12-14 17:25:00,"Cem"
"90",2020-12-14 19:00:00,1611.5,22.413,2020-12-14 20:25:00,"Cem"
"91",2020-12-14 22:00:00,1629.5,22.2003333333333,2020-12-14 23:25:00,"Cem"
"92",2020-12-15 01:00:00,1647.5,21.1073888888889,2020-12-15 02:25:00,"Cem"
"93",2020-12-15 04:00:00,1665.5,21.6644444444444,2020-12-15 05:25:00,"Cem"
"94",2020-12-15 07:00:00,1683.5,22.3386111111111,2020-12-15 08:25:00,"Cem"
"95",2020-12-15 10:00:00,1701.5,22.6260555555556,2020-12-15 11:25:00,"Cem"
"96",2020-12-15 13:00:00,1719.5,24.0899444444444,2020-12-15 14:25:00,"Cem"
"97",2020-12-15 16:00:00,1737.5,23.4377222222222,2020-12-15 17:25:00,"Cem"
"98",2020-12-15 19:00:00,1755.5,22.461,2020-12-15 20:25:00,"Cem"
"99",2020-12-15 22:00:00,1773.5,22.3384444444444,2020-12-15 23:25:00,"Cem"
"100",2020-12-16 01:00:00,1791.5,21.4946111111111,2020-12-16 02:25:00,"Cem"
"101",2020-12-16 04:00:00,1809.5,21.3569444444444,2020-12-16 05:25:00,"Cem"
"102",2020-12-16 07:00:00,1827.5,22.3971666666667,2020-12-16 08:25:00,"Cem"
"103",2020-12-16 10:00:00,1845.5,22.6635,2020-12-16 11:25:00,"Cem"
"104",2020-12-16 13:00:00,1863.5,23.7312777777778,2020-12-16 14:25:00,"Cem"
"105",2020-12-16 16:00:00,1881.5,24.2031111111111,2020-12-16 17:25:00,"Cem"
"106",2020-12-16 19:00:00,1899.5,22.525,2020-12-16 20:25:00,"Cem"
"107",2020-12-16 22:00:00,1917.5,22.3383333333333,2020-12-16 23:25:00,"Cem"
"108",2020-12-17 01:00:00,1935.5,21.8075555555556,2020-12-17 02:25:00,"Cem"
"109",2020-12-17 04:00:00,1953.5,21.1761666666667,2020-12-17 05:25:00,"Cem"
"110",2020-12-17 07:00:00,1971.5,22.3173888888889,2020-12-17 08:25:00,"Cem"
"111",2020-12-17 10:00:00,1989.5,22.7912222222222,2020-12-17 11:25:00,"Cem"
"112",2020-12-17 13:00:00,2007.5,23.5382777777778,2020-12-17 14:25:00,"Cem"
"113",2020-12-17 16:00:00,2025.5,24.8077777777778,2020-12-17 17:25:00,"Cem"
"114",2020-12-17 19:00:00,2043.5,22.8610555555556,2020-12-17 20:25:00,"Cem"
"115",2020-12-17 22:00:00,2061.5,22.4663333333333,2020-12-17 23:25:00,"Cem"
"116",2020-12-18 01:00:00,2079.5,21.9774444444444,2020-12-18 02:25:00,"Cem"
"117",2020-12-18 04:00:00,2097.5,21.2238333333333,2020-12-18 05:25:00,"Cem"
"118",2020-12-18 07:00:00,2115.5,22.1053888888889,2020-12-18 08:25:00,"Cem"
"119",2020-12-18 10:00:00,2133.5,22.7858333333333,2020-12-18 11:25:00,"Cem"
"120",2020-12-18 13:00:00,2151.5,23.2602222222222,2020-12-18 14:25:00,"Cem"
"121",2020-12-18 16:00:00,2169.5,24.7326111111111,2020-12-18 17:25:00,"Cem"
"122",2020-12-18 19:00:00,2187.5,23.3522222222222,2020-12-18 20:25:00,"Cem"
"123",2020-12-18 22:00:00,2205.5,22.4876666666667,2020-12-18 23:25:00,"Cem"
"124",2020-12-19 01:00:00,2223.5,22.2005,2020-12-19 02:25:00,"Cem"
"125",2020-12-19 04:00:00,2241.5,21.1816666666667,2020-12-19 05:25:00,"Cem"
"126",2020-12-19 07:00:00,2259.5,21.7922777777778,2020-12-19 08:25:00,"Cem"
"127",2020-12-19 10:00:00,2277.5,22.9400555555556,2020-12-19 11:25:00,"Cem"
"128",2020-12-19 13:00:00,2295.5,23.2653333333333,2020-12-19 14:25:00,"Cem"
"129",2020-12-19 16:00:00,2313.5,24.0888888888889,2020-12-19 17:25:00,"Cem"
"130",2020-12-19 19:00:00,2331.5,23.3463888888889,2020-12-19 20:25:00,"Cem"
"131",2020-12-19 22:00:00,2349.5,22.7006666666667,2020-12-19 23:25:00,"Cem"
"132",2020-12-20 01:00:00,2367.5,22.5516666666667,2020-12-20 02:25:00,"Cem"
"133",2020-12-20 04:00:00,2385.5,21.9721111111111,2020-12-20 05:25:00,"Cem"
"134",2020-12-20 07:00:00,2403.5,22.3658333333333,2020-12-20 08:25:00,"Cem"
"135",2020-12-20 10:00:00,2421.5,23.052,2020-12-20 11:25:00,"Cem"
"136",2020-12-20 13:00:00,2439.5,23.2333333333333,2020-12-20 14:25:00,"Cem"
"137",2020-12-20 16:00:00,2457.5,23.5432222222222,2020-12-20 17:25:00,"Cem"
"138",2020-12-20 19:00:00,2475.5,22.8286111111111,2020-12-20 20:25:00,"Cem"
"139",2020-12-20 22:00:00,2493.5,22.8706666666667,2020-12-20 23:25:00,"Cem"
"140",2020-12-21 01:00:00,2511.5,22.669,2020-12-21 02:25:00,"Cem"
"141",2020-12-21 04:00:00,2529.5,22.3866666666667,2020-12-21 05:25:00,"Cem"
"142",2020-12-21 07:00:00,2547.5,22.8877777777778,2020-12-21 08:25:00,"Cem"
"143",2020-12-21 10:00:00,2565.5,23.2813333333333,2020-12-21 11:25:00,"Cem"
"144",2020-12-21 13:00:00,2583.5,23.3826666666667,2020-12-21 14:25:00,"Cem"
"145",2020-12-21 16:00:00,2601.5,23.3933333333333,2020-12-21 17:25:00,"Cem"
"146",2020-12-21 19:00:00,2619.5,22.8870555555556,2020-12-21 20:25:00,"Cem"
"147",2020-12-21 22:00:00,2637.5,22.7645,2020-12-21 23:25:00,"Cem"
"148",2020-12-22 01:00:00,2655.5,22.876,2020-12-22 02:25:00,"Cem"
"149",2020-12-22 04:00:00,2673.5,22.7166111111111,2020-12-22 05:25:00,"Cem"
"150",2020-12-22 07:00:00,2691.5,23.4481666666667,2020-12-22 08:25:00,"Cem"
"151",2020-12-22 10:00:00,2709.5,24.1107222222222,2020-12-22 11:25:00,"Cem"
"152",2020-12-22 13:00:00,2727.5,23.6768888888889,2020-12-22 14:25:00,"Cem"
"153",2020-12-22 16:00:00,2745.5,23.6181111111111,2020-12-22 17:25:00,"Cem"
"154",2020-12-22 19:00:00,2763.5,23.1,2020-12-22 20:25:00,"Cem"
"155",2020-12-22 22:00:00,2781.5,22.951,2020-12-22 23:25:00,"Cem"
"156",2020-12-23 01:00:00,2799.5,23.084,2020-12-23 02:25:00,"Cem"
"157",2020-12-23 04:00:00,2817.5,22.9186666666667,2020-12-23 05:25:00,"Cem"
"158",2020-12-23 07:00:00,2835.5,23.4258888888889,2020-12-23 08:25:00,"Cem"
"159",2020-12-23 10:00:00,2853.5,23.7731111111111,2020-12-23 11:25:00,"Cem"
"160",2020-12-23 13:00:00,2871.5,23.4467222222222,2020-12-23 14:25:00,"Cem"
"161",2020-12-23 16:00:00,2889.5,23.436,2020-12-23 17:25:00,"Cem"
"162",2020-12-23 19:00:00,2907.5,23.0734444444444,2020-12-23 20:25:00,"Cem"
"163",2020-12-23 22:00:00,2925.5,22.9988888888889,2020-12-23 23:25:00,"Cem"
"164",2020-12-24 01:00:00,2943.5,23.212,2020-12-24 02:25:00,"Cem"
"165",2020-12-24 04:00:00,2961.5,23.1213333333333,2020-12-24 05:25:00,"Cem"
"166",2020-12-24 07:00:00,2979.5,23.3723333333333,2020-12-24 08:25:00,"Cem"
"167",2020-12-24 10:00:00,2997.5,24.4373888888889,2020-12-24 11:25:00,"Cem"
"168",2020-12-24 13:00:00,3015.5,23.7676666666667,2020-12-24 14:25:00,"Cem"
"169",2020-12-24 16:00:00,3033.5,23.6823333333333,2020-12-24 17:25:00,"Cem"
"170",2020-12-24 19:00:00,3051.5,23.3830555555556,2020-12-24 20:25:00,"Cem"
"171",2020-12-24 22:00:00,3069.5,22.6315,2020-12-24 23:25:00,"Cem"
"172",2020-12-25 01:00:00,3087.5,23.196,2020-12-25 02:25:00,"Cem"
"173",2020-12-25 04:00:00,3105.5,23.18,2020-12-25 05:25:00,"Cem"
"174",2020-12-25 07:00:00,3123.5,23.3241666666667,2020-12-25 08:25:00,"Cem"
"175",2020-12-25 10:00:00,3141.5,24.6576666666667,2020-12-25 11:25:00,"Cem"
"176",2020-12-25 13:00:00,3159.5,23.9282222222222,2020-12-25 14:25:00,"Cem"
"177",2020-12-25 16:00:00,3177.5,23.4897777777778,2020-12-25 17:25:00,"Cem"
"178",2020-12-25 19:00:00,3195.5,23.1373333333333,2020-12-25 20:25:00,"Cem"
"179",2020-12-25 22:00:00,3213.5,22.541,2020-12-25 23:25:00,"Cem"
"180",2020-12-26 01:00:00,3231.5,22.6527222222222,2020-12-26 02:25:00,"Cem"
"181",2020-12-26 04:00:00,3249.5,23.004,2020-12-26 05:25:00,"Cem"
"182",2020-12-26 07:00:00,3267.5,23.004,2020-12-26 08:25:00,"Cem"
"183",2020-12-26 10:00:00,3285.5,23.8965,2020-12-26 11:25:00,"Cem"
"184",2020-12-26 13:00:00,3303.5,24.5717777777778,2020-12-26 14:25:00,"Cem"
"185",2020-12-26 16:00:00,3321.5,23.4684444444444,2020-12-26 17:25:00,"Cem"
"186",2020-12-26 19:00:00,3339.5,23.0413333333333,2020-12-26 20:25:00,"Cem"
"187",2020-12-26 22:00:00,3357.5,22.2006666666667,2020-12-26 23:25:00,"Cem"
"188",2020-12-27 01:00:00,3375.5,21.5052777777778,2020-12-27 02:25:00,"Cem"
"189",2020-12-27 04:00:00,3393.5,22.4827777777778,2020-12-27 05:25:00,"Cem"
"190",2020-12-27 07:00:00,3411.5,22.8603333333333,2020-12-27 08:25:00,"Cem"
"191",2020-12-27 10:00:00,3429.5,24.2079444444444,2020-12-27 11:25:00,"Cem"
"192",2020-12-27 13:00:00,3447.5,26.06,2020-12-27 14:25:00,"Cem"
"193",2020-12-27 16:00:00,3465.5,23.7089444444444,2020-12-27 17:25:00,"Cem"
"194",2020-12-27 19:00:00,3483.5,23.0093333333333,2020-12-27 20:25:00,"Cem"
"195",2020-12-27 22:00:00,3501.5,22.0892777777778,2020-12-27 23:25:00,"Cem"
"196",2020-12-28 01:00:00,3519.5,21.1547777777778,2020-12-28 02:25:00,"Cem"
"197",2020-12-28 04:00:00,3537.5,21.8881111111111,2020-12-28 05:25:00,"Cem"
"198",2020-12-28 07:00:00,3555.5,22.8602222222222,2020-12-28 08:25:00,"Cem"
"199",2020-12-28 10:00:00,3573.5,23.8753333333333,2020-12-28 11:25:00,"Cem"
"200",2020-12-28 13:00:00,3591.5,26.3421666666667,2020-12-28 14:25:00,"Cem"
"201",2020-12-28 16:00:00,3609.5,24.2150555555556,2020-12-28 17:25:00,"Cem"
"202",2020-12-28 19:00:00,3627.5,22.9506666666667,2020-12-28 20:25:00,"Cem"
"203",2020-12-28 22:00:00,3645.5,22.3124444444444,2020-12-28 23:25:00,"Cem"
"204",2020-12-29 01:00:00,3663.5,21.1813888888889,2020-12-29 02:25:00,"Cem"
"205",2020-12-29 04:00:00,3681.5,21.7868888888889,2020-12-29 05:25:00,"Cem"
"206",2020-12-29 07:00:00,3699.5,22.8921666666667,2020-12-29 08:25:00,"Cem"
"207",2020-12-29 10:00:00,3717.5,23.3937222222222,2020-12-29 11:25:00,"Cem"
"208",2020-12-29 13:00:00,3735.5,25.5577777777778,2020-12-29 14:25:00,"Cem"
"209",2020-12-29 16:00:00,3753.5,24.5277222222222,2020-12-29 17:25:00,"Cem"
"210",2020-12-29 19:00:00,3771.5,22.8440555555556,2020-12-29 20:25:00,"Cem"
"211",2020-12-29 22:00:00,3789.5,22.4772777777778,2020-12-29 23:25:00,"Cem"
"212",2020-12-30 01:00:00,3807.5,21.4361111111111,2020-12-30 02:25:00,"Cem"
"213",2020-12-30 04:00:00,3825.5,21.4148888888889,2020-12-30 05:25:00,"Cem"
"214",2020-12-30 07:00:00,3843.5,22.7112222222222,2020-12-30 08:25:00,"Cem"
"215",2020-12-30 10:00:00,3861.5,23.0573333333333,2020-12-30 11:25:00,"Cem"
"216",2020-12-30 13:00:00,3879.5,24.0194444444444,2020-12-30 14:25:00,"Cem"
"217",2020-12-30 16:00:00,3897.5,24.0628333333333,2020-12-30 17:25:00,"Cem"
"218",2020-12-30 19:00:00,3915.5,22.7326666666667,2020-12-30 20:25:00,"Cem"
"219",2020-12-30 22:00:00,3933.5,22.4451111111111,2020-12-30 23:25:00,"Cem"
"220",2020-12-31 01:00:00,3951.5,21.8022222222222,2020-12-31 02:25:00,"Cem"
"221",2020-12-31 04:00:00,3969.5,21.558,2020-12-31 05:25:00,"Cem"
"222",2020-12-31 07:00:00,3987.5,22.4772222222222,2020-12-31 08:25:00,"Cem"
"223",2020-12-31 10:00:00,4005.5,22.7908888888889,2020-12-31 11:25:00,"Cem"
"224",2020-12-31 13:00:00,4023.5,22.7539444444444,2020-12-31 14:25:00,"Cem"
"225",2020-12-31 16:00:00,4041.5,22.4503333333333,2020-12-31 17:25:00,"Cem"
"226",2020-12-31 19:00:00,4059.5,22.5783333333333,2020-12-31 20:25:00,"Cem"
"227",2020-12-31 22:00:00,4077.5,22.5623333333333,2020-12-31 23:25:00,"Cem"
"228",2021-01-01 01:00:00,4095.5,21.935,2021-01-01 02:25:00,"Cem"
"229",2021-01-01 04:00:00,4113.5,21.4202777777778,2021-01-01 05:25:00,"Cem"
"230",2021-01-01 07:00:00,4131.5,22.3601111111111,2021-01-01 08:25:00,"Cem"
"231",2021-01-01 10:00:00,4149.5,22.9080555555556,2021-01-01 11:25:00,"Cem"
"232",2021-01-01 13:00:00,4167.5,23.7786111111111,2021-01-01 14:25:00,"Cem"
"233",2021-01-01 16:00:00,4185.5,25.5782777777778,2021-01-01 17:25:00,"Cem"
"234",2021-01-01 19:00:00,4203.5,23.106,2021-01-01 20:25:00,"Cem"
"235",2021-01-01 22:00:00,4221.5,22.6636666666667,2021-01-01 23:25:00,"Cem"
"236",2021-01-02 01:00:00,4239.5,22.4078888888889,2021-01-02 02:25:00,"Cem"
"237",2021-01-02 04:00:00,4257.5,21.8552222222222,2021-01-02 05:25:00,"Cem"
"238",2021-01-02 07:00:00,4275.5,22.6899444444444,2021-01-02 08:25:00,"Cem"
"239",2021-01-02 10:00:00,4293.5,23.0466666666667,2021-01-02 11:25:00,"Cem"
"240",2021-01-02 13:00:00,4311.5,23.5967222222222,2021-01-02 14:25:00,"Cem"
"241",2021-01-02 16:00:00,4329.5,24.2870555555556,2021-01-02 17:25:00,"Cem"
"242",2021-01-02 19:00:00,4347.5,23.0360555555556,2021-01-02 20:25:00,"Cem"
"243",2021-01-02 22:00:00,4365.5,22.812,2021-01-02 23:25:00,"Cem"
"244",2021-01-03 01:00:00,4383.5,22.6633888888889,2021-01-03 02:25:00,"Cem"
"245",2021-01-03 04:00:00,4401.5,22.1845,2021-01-03 05:25:00,"Cem"
"246",2021-01-03 07:00:00,4419.5,22.5727777777778,2021-01-03 08:25:00,"Cem"
"247",2021-01-03 10:00:00,4437.5,23.1586666666667,2021-01-03 11:25:00,"Cem"
"248",2021-01-03 13:00:00,4455.5,23.5913333333333,2021-01-03 14:25:00,"Cem"
"249",2021-01-03 16:00:00,4473.5,24.8132222222222,2021-01-03 17:25:00,"Cem"
"250",2021-01-03 19:00:00,4491.5,23.7206111111111,2021-01-03 20:25:00,"Cem"
"251",2021-01-03 22:00:00,4509.5,22.924,2021-01-03 23:25:00,"Cem"
"252",2021-01-04 01:00:00,4527.5,22.7856666666667,2021-01-04 02:25:00,"Cem"
"253",2021-01-04 04:00:00,4545.5,22.1155,2021-01-04 05:25:00,"Cem"
"254",2021-01-04 07:00:00,4563.5,22.6848333333333,2021-01-04 08:25:00,"Cem"
"255",2021-01-04 10:00:00,4581.5,23.2546666666667,2021-01-04 11:25:00,"Cem"
"256",2021-01-04 13:00:00,4599.5,23.5057222222222,2021-01-04 14:25:00,"Cem"
"257",2021-01-04 16:00:00,4617.5,24.3355555555556,2021-01-04 17:25:00,"Cem"
"258",2021-01-04 19:00:00,4635.5,23.8590555555556,2021-01-04 20:25:00,"Cem"
"259",2021-01-04 22:00:00,4653.5,23.148,2021-01-04 23:25:00,"Cem"
"260",2021-01-05 01:00:00,4671.5,23.0573333333333,2021-01-05 02:25:00,"Cem"
"261",2021-01-05 04:00:00,4689.5,22.7111666666667,2021-01-05 05:25:00,"Cem"
"262",2021-01-05 07:00:00,4707.5,22.9458888888889,2021-01-05 08:25:00,"Cem"
"263",2021-01-05 10:00:00,4725.5,23.5431666666667,2021-01-05 11:25:00,"Cem"
"264",2021-01-05 13:00:00,4743.5,23.5163333333333,2021-01-05 14:25:00,"Cem"
"265",2021-01-05 16:00:00,4761.5,23.7303333333333,2021-01-05 17:25:00,"Cem"
"266",2021-01-05 19:00:00,4779.5,23.1802777777778,2021-01-05 20:25:00,"Cem"
"267",2021-01-05 22:00:00,4797.5,22.9828333333333,2021-01-05 23:25:00,"Cem"
"268",2021-01-06 01:00:00,4815.5,23.0306666666667,2021-01-06 02:25:00,"Cem"
"269",2021-01-06 04:00:00,4833.5,22.7325555555556,2021-01-06 05:25:00,"Cem"
"270",2021-01-06 07:00:00,4851.5,22.9407777777778,2021-01-06 08:25:00,"Cem"
"271",2021-01-06 10:00:00,4869.5,23.8427222222222,2021-01-06 11:25:00,"Cem"
"272",2021-01-06 13:00:00,4887.5,23.6503333333333,2021-01-06 14:25:00,"Cem"
"273",2021-01-06 16:00:00,4905.5,23.7676666666667,2021-01-06 17:25:00,"Cem"
"274",2021-01-06 19:00:00,4923.5,23.4791111111111,2021-01-06 20:25:00,"Cem"
"275",2021-01-06 22:00:00,4941.5,22.9882777777778,2021-01-06 23:25:00,"Cem"
"276",2021-01-07 01:00:00,4959.5,23.212,2021-01-07 02:25:00,"Cem"
"277",2021-01-07 04:00:00,4977.5,23.0626666666667,2021-01-07 05:25:00,"Cem"
"278",2021-01-07 07:00:00,4995.5,23.3351666666667,2021-01-07 08:25:00,"Cem"
"279",2021-01-07 10:00:00,5013.5,24.3847777777778,2021-01-07 11:25:00,"Cem"
"280",2021-01-07 13:00:00,5031.5,23.7731666666667,2021-01-07 14:25:00,"Cem"
"281",2021-01-07 16:00:00,5049.5,23.6823333333333,2021-01-07 17:25:00,"Cem"
"282",2021-01-07 19:00:00,5067.5,23.5111111111111,2021-01-07 20:25:00,"Cem"
"283",2021-01-07 22:00:00,5085.5,23.1533333333333,2021-01-07 23:25:00,"Cem"
"284",2021-01-08 01:00:00,5103.5,23.4787777777778,2021-01-08 02:25:00,"Cem"
"285",2021-01-08 04:00:00,5121.5,23.3826666666667,2021-01-08 05:25:00,"Cem"
"286",2021-01-08 07:00:00,5139.5,23.5002777777778,2021-01-08 08:25:00,"Cem"
"287",2021-01-08 10:00:00,5157.5,23.9978888888889,2021-01-08 11:25:00,"Cem"
"288",2021-01-08 13:00:00,5175.5,23.6663333333333,2021-01-08 14:25:00,"Cem"
"289",2021-01-08 16:00:00,5193.5,23.5378888888889,2021-01-08 17:25:00,"Cem"
"290",2021-01-08 19:00:00,5211.5,23.5808888888889,2021-01-08 20:25:00,"Cem"
"291",2021-01-08 22:00:00,5229.5,23.5378888888889,2021-01-08 23:25:00,"Cem"
"292",2021-01-09 01:00:00,5247.5,23.581,2021-01-09 02:25:00,"Cem"
"293",2021-01-09 04:00:00,5265.5,23.4948333333333,2021-01-09 05:25:00,"Cem"
"294",2021-01-09 07:00:00,5283.5,23.5806111111111,2021-01-09 08:25:00,"Cem"
"295",2021-01-09 10:00:00,5301.5,24.2066111111111,2021-01-09 11:25:00,"Cem"
"296",2021-01-09 13:00:00,5319.5,24.0782222222222,2021-01-09 14:25:00,"Cem"
