"","datetime","speed","dir","temp","Log"
"1",2020-12-07 00:00:00,0.0473,41.1,22.48,"EB2"
"2",2020-12-07 00:10:00,0.0601,85.8,22.48,"EB2"
"3",2020-12-07 00:20:00,0.0681,125.9,22.48,"EB2"
"4",2020-12-07 00:30:00,0.0292,48.4,22.48,"EB2"
"5",2020-12-07 00:40:00,0.0238,13.9,22.48,"EB2"
"6",2020-12-07 00:50:00,0.0488,6.6,22.39,"EB2"
"7",2020-12-07 01:00:00,0.0483,151.5,22.39,"EB2"
"8",2020-12-07 01:10:00,0.0556,120.1,22.39,"EB2"
"9",2020-12-07 01:20:00,0.0194,81.4,22.48,"EB2"
"10",2020-12-07 01:30:00,0.0524,55.5,22.39,"EB2"
"11",2020-12-07 01:40:00,0.0415,118.1,22.39,"EB2"
"12",2020-12-07 01:50:00,0.045,55.8,22.39,"EB2"
"13",2020-12-07 02:00:00,0.0113,266.2,22.39,"EB2"
"14",2020-12-07 02:10:00,0.0324,320.8,22.3,"EB2"
"15",2020-12-07 02:20:00,0.0353,29.8,22.39,"EB2"
"16",2020-12-07 02:30:00,0.041,234.1,22.39,"EB2"
"17",2020-12-07 02:40:00,0.0279,298.8,22.39,"EB2"
"18",2020-12-07 02:50:00,0.0171,115.6,22.39,"EB2"
"19",2020-12-07 03:00:00,0.0328,287.5,22.39,"EB2"
"20",2020-12-07 03:10:00,0.0107,293.9,22.39,"EB2"
"21",2020-12-07 03:20:00,0.0171,197.9,22.39,"EB2"
"22",2020-12-07 03:30:00,0.0259,262,22.3,"EB2"
"23",2020-12-07 03:40:00,0.0585,323.6,22.39,"EB2"
"24",2020-12-07 03:50:00,0.0043,128.4,22.3,"EB2"
"25",2020-12-07 04:00:00,0.0561,115.2,22.39,"EB2"
"26",2020-12-07 04:10:00,0.0298,116.9,22.39,"EB2"
"27",2020-12-07 04:20:00,0.0354,114.4,22.3,"EB2"
"28",2020-12-07 04:30:00,0.0221,57.3,22.3,"EB2"
"29",2020-12-07 04:40:00,0.0254,69.3,22.3,"EB2"
"30",2020-12-07 04:50:00,0.0119,62.1,22.3,"EB2"
"31",2020-12-07 05:00:00,0.0062,51.6,22.3,"EB2"
"32",2020-12-07 05:10:00,0.0255,83.7,22.3,"EB2"
"33",2020-12-07 05:20:00,0.0551,179.1,22.3,"EB2"
"34",2020-12-07 05:30:00,0.0286,110.9,22.3,"EB2"
"35",2020-12-07 05:40:00,0.0147,93.6,22.3,"EB2"
"36",2020-12-07 05:50:00,0.0258,123.9,22.3,"EB2"
"37",2020-12-07 06:00:00,0.0374,104.5,22.3,"EB2"
"38",2020-12-07 06:10:00,0.0205,38,22.3,"EB2"
"39",2020-12-07 06:20:00,0.0216,52.5,22.3,"EB2"
"40",2020-12-07 06:30:00,0.0437,71.4,22.3,"EB2"
"41",2020-12-07 06:40:00,0.0228,16.3,22.3,"EB2"
"42",2020-12-07 06:50:00,0.026,50.6,22.39,"EB2"
"43",2020-12-07 07:00:00,0.0453,88.8,22.39,"EB2"
"44",2020-12-07 07:10:00,0.0084,95.2,22.39,"EB2"
"45",2020-12-07 07:20:00,0.0275,79.3,22.39,"EB2"
"46",2020-12-07 07:30:00,0.034,123,22.39,"EB2"
"47",2020-12-07 07:40:00,0.0149,55.7,22.48,"EB2"
"48",2020-12-07 07:50:00,0.0312,51.9,22.48,"EB2"
"49",2020-12-07 08:00:00,0.0033,32.1,22.48,"EB2"
"50",2020-12-07 08:10:00,0.0435,54.5,22.48,"EB2"
"51",2020-12-07 08:20:00,0.0121,213.1,22.56,"EB2"
"52",2020-12-07 08:30:00,0.0157,102.5,22.56,"EB2"
"53",2020-12-07 08:40:00,0.0191,331.8,22.56,"EB2"
"54",2020-12-07 08:50:00,0.0423,56.9,22.39,"EB2"
"55",2020-12-07 09:00:00,0.0324,30.4,22.65,"EB2"
"56",2020-12-07 09:10:00,0.0406,41.8,22.74,"EB2"
"57",2020-12-07 09:20:00,0.0436,59.7,22.74,"EB2"
"58",2020-12-07 09:30:00,0.0247,350.6,22.83,"EB2"
"59",2020-12-07 09:40:00,0.062,18.9,22.92,"EB2"
"60",2020-12-07 09:50:00,0.0177,60.3,22.92,"EB2"
"61",2020-12-07 10:00:00,0.0438,67.5,22.92,"EB2"
"62",2020-12-07 10:10:00,0.0307,101.6,23,"EB2"
"63",2020-12-07 10:20:00,0.0677,63.5,23,"EB2"
"64",2020-12-07 10:30:00,0.0323,314.8,23,"EB2"
"65",2020-12-07 10:40:00,0.0429,5.8,23,"EB2"
"66",2020-12-07 10:50:00,0.0273,310.3,23.09,"EB2"
"67",2020-12-07 11:00:00,0.0333,291.9,23.09,"EB2"
"68",2020-12-07 11:10:00,0.0027,129.8,23.18,"EB2"
"69",2020-12-07 11:20:00,0.0059,46.9,23.18,"EB2"
"70",2020-12-07 11:30:00,0.0641,325.7,23.18,"EB2"
"71",2020-12-07 11:40:00,0.0615,11.7,23.27,"EB2"
"72",2020-12-07 11:50:00,0.0993,44.8,23.36,"EB2"
"73",2020-12-07 12:00:00,0.1045,44.9,23.18,"EB2"
"74",2020-12-07 12:10:00,0.0847,39.6,23.18,"EB2"
"75",2020-12-07 12:20:00,0.0991,52.4,23.18,"EB2"
"76",2020-12-07 12:30:00,0.0893,63.5,23.18,"EB2"
"77",2020-12-07 12:40:00,0.083,61.9,23.18,"EB2"
"78",2020-12-07 12:50:00,0.056,68.8,23.18,"EB2"
"79",2020-12-07 13:00:00,0.0899,91.8,23.18,"EB2"
"80",2020-12-07 13:10:00,0.0376,1.6,23.18,"EB2"
"81",2020-12-07 13:20:00,0.0438,52.9,23.18,"EB2"
"82",2020-12-07 13:30:00,0.051,83.7,23.27,"EB2"
"83",2020-12-07 13:40:00,0.0556,60.5,23.27,"EB2"
"84",2020-12-07 13:50:00,0.0472,36.6,23.27,"EB2"
"85",2020-12-07 14:00:00,0.0636,49.6,23.36,"EB2"
"86",2020-12-07 14:10:00,0.0465,110.5,23.45,"EB2"
"87",2020-12-07 14:20:00,0.053,107.9,23.45,"EB2"
"88",2020-12-07 14:30:00,0.0264,255.6,23.36,"EB2"
"89",2020-12-07 14:40:00,0.0277,133.2,23.36,"EB2"
"90",2020-12-07 14:50:00,0.0221,248.6,23.27,"EB2"
"91",2020-12-07 15:00:00,0.029,48.9,23.36,"EB2"
"92",2020-12-07 15:10:00,0.0288,58.1,23.27,"EB2"
"93",2020-12-07 15:20:00,0.0078,315.6,23.36,"EB2"
"94",2020-12-07 15:30:00,0.0184,121.2,23.36,"EB2"
"95",2020-12-07 15:40:00,0.0367,273,23.36,"EB2"
"96",2020-12-07 15:50:00,0.0065,112.8,23.36,"EB2"
"97",2020-12-07 16:00:00,0.0393,97.7,23.18,"EB2"
"98",2020-12-07 16:10:00,0.0055,17.2,23.45,"EB2"
"99",2020-12-07 16:20:00,0.0217,54.8,23.36,"EB2"
"100",2020-12-07 16:30:00,0.0067,73.2,23.45,"EB2"
"101",2020-12-07 16:40:00,0.0072,32.8,23.45,"EB2"
"102",2020-12-07 16:50:00,0.0167,30.5,23.45,"EB2"
"103",2020-12-07 17:00:00,0.015,221.1,23.45,"EB2"
"104",2020-12-07 17:10:00,0.0082,353.2,23.45,"EB2"
"105",2020-12-07 17:20:00,0.011,42,23.45,"EB2"
"106",2020-12-07 17:30:00,0.0031,224.6,23.45,"EB2"
"107",2020-12-07 17:40:00,0.0234,63.2,23.45,"EB2"
"108",2020-12-07 17:50:00,0.0021,313.6,23.45,"EB2"
"109",2020-12-07 18:00:00,0.0055,196.5,23.45,"EB2"
"110",2020-12-07 18:10:00,0.0151,21.7,23.45,"EB2"
"111",2020-12-07 18:20:00,0.0131,252.6,23.36,"EB2"
"112",2020-12-07 18:30:00,0.0081,265.5,23.36,"EB2"
"113",2020-12-07 18:40:00,0.0082,44.1,23.36,"EB2"
"114",2020-12-07 18:50:00,0.012,58.4,23.36,"EB2"
"115",2020-12-07 19:00:00,0.0131,26.3,23.36,"EB2"
"116",2020-12-07 19:10:00,0.0118,30.4,23.27,"EB2"
"117",2020-12-07 19:20:00,0.0044,344.9,23.36,"EB2"
"118",2020-12-07 19:30:00,0.0158,25.1,23.27,"EB2"
"119",2020-12-07 19:40:00,0.0133,357,23.27,"EB2"
"120",2020-12-07 19:50:00,0.012,42.1,23.27,"EB2"
"121",2020-12-07 20:00:00,0.0033,153.6,23.18,"EB2"
"122",2020-12-07 20:10:00,0.0081,28.8,23.18,"EB2"
"123",2020-12-07 20:20:00,0.0075,232.7,23.09,"EB2"
"124",2020-12-07 20:30:00,0.0257,45.4,23.09,"EB2"
"125",2020-12-07 20:40:00,0.0067,301.7,23.09,"EB2"
"126",2020-12-07 20:50:00,0.0097,36.3,23,"EB2"
"127",2020-12-07 21:00:00,0.0096,176.5,22.92,"EB2"
"128",2020-12-07 21:10:00,0.0025,145.9,22.83,"EB2"
"129",2020-12-07 21:20:00,0.0157,65.4,22.83,"EB2"
"130",2020-12-07 21:30:00,0.0034,127,22.83,"EB2"
"131",2020-12-07 21:40:00,0.0104,7.1,22.83,"EB2"
"132",2020-12-07 21:50:00,0.0131,44.8,22.83,"EB2"
"133",2020-12-07 22:00:00,0.0102,272.9,22.83,"EB2"
"134",2020-12-07 22:10:00,0.0044,350.5,22.74,"EB2"
"135",2020-12-07 22:20:00,0.0193,16.8,22.74,"EB2"
"136",2020-12-07 22:30:00,0.026,17.8,22.83,"EB2"
"137",2020-12-07 22:40:00,0.0046,39.1,22.83,"EB2"
"138",2020-12-07 22:50:00,0.0264,10.3,22.83,"EB2"
"139",2020-12-07 23:00:00,0.0104,331.2,22.83,"EB2"
"140",2020-12-07 23:10:00,0.0193,340.6,22.83,"EB2"
"141",2020-12-07 23:20:00,0.0364,38.5,22.83,"EB2"
"142",2020-12-07 23:30:00,0.0046,322.2,22.83,"EB2"
"143",2020-12-07 23:40:00,0.0345,32.2,22.83,"EB2"
"144",2020-12-07 23:50:00,0.0254,45.8,22.83,"EB2"
"145",2020-12-08 00:00:00,0.0292,60,22.83,"EB2"
"146",2020-12-08 00:10:00,0.0109,99.6,22.83,"EB2"
"147",2020-12-08 00:20:00,0.0201,26.8,22.83,"EB2"
"148",2020-12-08 00:30:00,0.0135,65.3,22.83,"EB2"
"149",2020-12-08 00:40:00,0.0033,168,22.83,"EB2"
"150",2020-12-08 00:50:00,0.0296,43.7,22.83,"EB2"
"151",2020-12-08 01:00:00,0.0366,3.5,22.65,"EB2"
"152",2020-12-08 01:10:00,0.0121,13.7,22.83,"EB2"
"153",2020-12-08 01:20:00,0.0266,77.3,22.74,"EB2"
"154",2020-12-08 01:30:00,0.0043,44.5,22.74,"EB2"
"155",2020-12-08 01:40:00,0.0279,24.5,22.74,"EB2"
"156",2020-12-08 01:50:00,0.0092,308.9,22.74,"EB2"
"157",2020-12-08 02:00:00,0.0365,11.6,22.74,"EB2"
"158",2020-12-08 02:10:00,0.0216,86.9,22.74,"EB2"
"159",2020-12-08 02:20:00,0.0015,53.3,22.74,"EB2"
"160",2020-12-08 02:30:00,0.0122,36.3,22.74,"EB2"
"161",2020-12-08 02:40:00,0.0119,341.5,22.65,"EB2"
"162",2020-12-08 02:50:00,0.0093,12.2,22.48,"EB2"
"163",2020-12-08 03:00:00,0.0094,59.6,22.74,"EB2"
"164",2020-12-08 03:10:00,0.0098,44.6,22.74,"EB2"
"165",2020-12-08 03:20:00,0.007,230.8,22.74,"EB2"
"166",2020-12-08 03:30:00,0.011,321.9,22.65,"EB2"
"167",2020-12-08 03:40:00,0.008,13.2,22.74,"EB2"
"168",2020-12-08 03:50:00,0.0318,120,22.48,"EB2"
"169",2020-12-08 04:00:00,0.0226,18.4,22.65,"EB2"
"170",2020-12-08 04:10:00,0.0156,37.8,22.65,"EB2"
"171",2020-12-08 04:20:00,0.0202,101.7,22.65,"EB2"
"172",2020-12-08 04:30:00,0.0041,61,22.65,"EB2"
"173",2020-12-08 04:40:00,0.011,47.4,22.65,"EB2"
"174",2020-12-08 04:50:00,0.0159,329.8,22.65,"EB2"
"175",2020-12-08 05:00:00,0.0158,34.5,22.65,"EB2"
"176",2020-12-08 05:10:00,0.008,11.8,22.65,"EB2"
"177",2020-12-08 05:20:00,0.0199,59.7,22.65,"EB2"
"178",2020-12-08 05:30:00,0.0133,26.3,22.65,"EB2"
"179",2020-12-08 05:40:00,0.0145,59.9,22.65,"EB2"
"180",2020-12-08 05:50:00,0.0151,34.7,22.65,"EB2"
"181",2020-12-08 06:00:00,0.0128,53.2,22.65,"EB2"
"182",2020-12-08 06:10:00,0.0093,52.7,22.65,"EB2"
"183",2020-12-08 06:20:00,0.0206,35.9,22.65,"EB2"
"184",2020-12-08 06:30:00,0.0227,71.2,22.65,"EB2"
"185",2020-12-08 06:40:00,0.0145,53.6,22.74,"EB2"
"186",2020-12-08 06:50:00,0.0163,28.9,22.65,"EB2"
"187",2020-12-08 07:00:00,0.0219,41.7,22.74,"EB2"
"188",2020-12-08 07:10:00,0.0161,50.5,22.74,"EB2"
"189",2020-12-08 07:20:00,0.0127,55.4,22.74,"EB2"
"190",2020-12-08 07:30:00,0.0182,33.8,22.83,"EB2"
"191",2020-12-08 07:40:00,0.0228,72.4,22.83,"EB2"
"192",2020-12-08 07:50:00,0.021,43.3,22.83,"EB2"
"193",2020-12-08 08:00:00,0.0265,33.3,22.92,"EB2"
"194",2020-12-08 08:10:00,0.0245,41.3,22.92,"EB2"
"195",2020-12-08 08:20:00,0.0198,42.4,22.92,"EB2"
"196",2020-12-08 08:30:00,0.0197,45,22.92,"EB2"
"197",2020-12-08 08:40:00,0.0123,46.2,23,"EB2"
"198",2020-12-08 08:50:00,0.0169,19.7,23,"EB2"
"199",2020-12-08 09:00:00,0.0222,44,23.09,"EB2"
"200",2020-12-08 09:10:00,0.0122,35.8,23.09,"EB2"
"201",2020-12-08 09:20:00,0.0145,52.6,23.09,"EB2"
"202",2020-12-08 09:30:00,0.0271,47.6,23.18,"EB2"
"203",2020-12-08 09:40:00,0.0207,16.1,23.18,"EB2"
"204",2020-12-08 09:50:00,0.0119,12.6,23.27,"EB2"
"205",2020-12-08 10:00:00,0.0074,356.9,23.27,"EB2"
"206",2020-12-08 10:10:00,0.0227,314,23.36,"EB2"
"207",2020-12-08 10:20:00,0.0403,31.9,23.36,"EB2"
"208",2020-12-08 10:30:00,0.0082,83.7,23.36,"EB2"
"209",2020-12-08 10:40:00,0.0198,157.3,23.45,"EB2"
"210",2020-12-08 10:50:00,0.0276,77.4,23.45,"EB2"
"211",2020-12-08 11:00:00,0.0157,10.5,23.45,"EB2"
"212",2020-12-08 11:10:00,0.0138,86.9,23.45,"EB2"
"213",2020-12-08 11:20:00,0.0092,12.3,23.53,"EB2"
"214",2020-12-08 11:30:00,0.0086,324.9,23.62,"EB2"
"215",2020-12-08 11:40:00,0.0256,3.4,23.62,"EB2"
"216",2020-12-08 11:50:00,0.0129,80.2,23.71,"EB2"
"217",2020-12-08 12:00:00,0.0204,47.2,23.8,"EB2"
"218",2020-12-08 12:10:00,0.0646,32.3,23.8,"EB2"
"219",2020-12-08 12:20:00,0.0471,52.8,23.8,"EB2"
"220",2020-12-08 12:30:00,0.0888,29.8,23.62,"EB2"
"221",2020-12-08 12:40:00,0.0446,34.8,23.8,"EB2"
"222",2020-12-08 12:50:00,0.0762,29.3,23.89,"EB2"
"223",2020-12-08 13:00:00,0.0519,32.3,23.89,"EB2"
"224",2020-12-08 13:10:00,0.0431,50.6,23.98,"EB2"
"225",2020-12-08 13:20:00,0.0623,58.1,23.98,"EB2"
"226",2020-12-08 13:30:00,0.0488,43.7,24.07,"EB2"
"227",2020-12-08 13:40:00,0.0429,99.8,23.98,"EB2"
"228",2020-12-08 13:50:00,0.0287,79.6,23.98,"EB2"
"229",2020-12-08 14:00:00,0.0314,49.1,23.98,"EB2"
"230",2020-12-08 14:10:00,0.0435,42.2,24.07,"EB2"
"231",2020-12-08 14:20:00,0.0348,62.8,24.07,"EB2"
"232",2020-12-08 14:30:00,0.0495,76.1,24.15,"EB2"
"233",2020-12-08 14:40:00,0.0104,151.9,24.15,"EB2"
"234",2020-12-08 14:50:00,0.0501,61.8,24.15,"EB2"
"235",2020-12-08 15:00:00,0.0423,100.5,24.15,"EB2"
"236",2020-12-08 15:10:00,0.0259,109.1,24.15,"EB2"
"237",2020-12-08 15:20:00,0.0163,153.1,24.15,"EB2"
"238",2020-12-08 15:30:00,0.0513,50.4,24.24,"EB2"
"239",2020-12-08 15:40:00,0.0155,74.1,24.33,"EB2"
"240",2020-12-08 15:50:00,0.0046,103.2,24.24,"EB2"
"241",2020-12-08 16:00:00,0.0175,64.9,24.24,"EB2"
"242",2020-12-08 16:10:00,0.0199,37.3,24.24,"EB2"
"243",2020-12-08 16:20:00,0.0396,85.4,24.24,"EB2"
"244",2020-12-08 16:30:00,0.0374,40.6,24.24,"EB2"
"245",2020-12-08 16:40:00,0.0341,110.4,24.24,"EB2"
"246",2020-12-08 16:50:00,0.0108,86,24.24,"EB2"
"247",2020-12-08 17:00:00,0.032,125.3,24.24,"EB2"
"248",2020-12-08 17:10:00,0.0349,50.7,24.24,"EB2"
"249",2020-12-08 17:20:00,0.0123,81.4,24.24,"EB2"
"250",2020-12-08 17:30:00,0.0352,26.7,24.24,"EB2"
"251",2020-12-08 17:40:00,0.0253,146.8,24.24,"EB2"
"252",2020-12-08 17:50:00,0.0053,69.1,24.07,"EB2"
"253",2020-12-08 18:00:00,0.0275,240,24.15,"EB2"
"254",2020-12-08 18:10:00,0.0234,27.8,24.15,"EB2"
"255",2020-12-08 18:20:00,0.0454,137.8,24.15,"EB2"
"256",2020-12-08 18:30:00,0.028,157.1,24.07,"EB2"
"257",2020-12-08 18:40:00,0.0115,187.6,23.98,"EB2"
"258",2020-12-08 18:50:00,0.0163,12.8,23.98,"EB2"
"259",2020-12-08 19:00:00,0.0144,125.2,23.98,"EB2"
"260",2020-12-08 19:10:00,0.0217,165,23.89,"EB2"
"261",2020-12-08 19:20:00,0.0217,189.4,23.8,"EB2"
"262",2020-12-08 19:30:00,0.0136,63.8,23.71,"EB2"
"263",2020-12-08 19:40:00,0.0489,137.1,23.71,"EB2"
"264",2020-12-08 19:50:00,0.0125,258.4,23.71,"EB2"
"265",2020-12-08 20:00:00,0.0211,197.7,23.62,"EB2"
"266",2020-12-08 20:10:00,0.0213,207.5,23.53,"EB2"
"267",2020-12-08 20:20:00,0.0034,65.5,23.36,"EB2"
"268",2020-12-08 20:30:00,0.0145,262.5,23.27,"EB2"
"269",2020-12-08 20:40:00,0.0159,328.3,23.27,"EB2"
"270",2020-12-08 20:50:00,0.0093,319.9,23.18,"EB2"
"271",2020-12-08 21:00:00,0.0157,199.8,23.09,"EB2"
"272",2020-12-08 21:10:00,0.0184,345.7,23.09,"EB2"
"273",2020-12-08 21:20:00,0.0199,40.1,23.09,"EB2"
"274",2020-12-08 21:30:00,0.0574,312.7,23.18,"EB2"
"275",2020-12-08 21:40:00,0.0117,79,23.18,"EB2"
"276",2020-12-08 21:50:00,0.0138,119.2,23.09,"EB2"
"277",2020-12-08 22:00:00,0.0056,217.2,23,"EB2"
"278",2020-12-08 22:10:00,0.0307,313.8,23,"EB2"
"279",2020-12-08 22:20:00,0.0229,69.8,23,"EB2"
"280",2020-12-08 22:30:00,0.0418,35.3,23,"EB2"
"281",2020-12-08 22:40:00,0.0448,237,22.92,"EB2"
"282",2020-12-08 22:50:00,0.0273,312.7,22.92,"EB2"
"283",2020-12-08 23:00:00,0.0126,296.7,22.92,"EB2"
"284",2020-12-08 23:10:00,0.0576,61.2,22.92,"EB2"
"285",2020-12-08 23:20:00,0.0676,90.2,23,"EB2"
"286",2020-12-08 23:30:00,0.0444,52,23,"EB2"
"287",2020-12-08 23:40:00,0.0926,17.1,23.09,"EB2"
"288",2020-12-08 23:50:00,0.0192,119,23.09,"EB2"
"289",2020-12-09 00:00:00,0.0104,137.7,23.09,"EB2"
"290",2020-12-09 00:10:00,0.038,23.7,22.92,"EB2"
"291",2020-12-09 00:20:00,0.0338,236.6,22.92,"EB2"
"292",2020-12-09 00:30:00,0.062,14.1,23,"EB2"
"293",2020-12-09 00:40:00,0.0396,2.7,22.92,"EB2"
"294",2020-12-09 00:50:00,0.0905,30.2,22.92,"EB2"
"295",2020-12-09 01:00:00,0.0864,16.1,22.92,"EB2"
"296",2020-12-09 01:10:00,0.0679,51,22.83,"EB2"
"297",2020-12-09 01:20:00,0.0972,11.5,22.74,"EB2"
"298",2020-12-09 01:30:00,0.0649,3,22.74,"EB2"
"299",2020-12-09 01:40:00,0.0776,31.2,22.74,"EB2"
"300",2020-12-09 01:50:00,0.0696,22.9,22.74,"EB2"
"301",2020-12-09 02:00:00,0.0843,18.5,22.74,"EB2"
"302",2020-12-09 02:10:00,0.0824,53.5,22.74,"EB2"
"303",2020-12-09 02:20:00,0.0394,45.1,22.83,"EB2"
"304",2020-12-09 02:30:00,0.0899,32.2,22.83,"EB2"
"305",2020-12-09 02:40:00,0.0639,31.3,22.74,"EB2"
"306",2020-12-09 02:50:00,0.0973,18.3,22.74,"EB2"
"307",2020-12-09 03:00:00,0.0846,26.5,22.74,"EB2"
"308",2020-12-09 03:10:00,0.0648,31.3,22.74,"EB2"
"309",2020-12-09 03:20:00,0.0941,35.5,22.74,"EB2"
"310",2020-12-09 03:30:00,0.077,26.4,22.65,"EB2"
"311",2020-12-09 03:40:00,0.0693,32.3,22.48,"EB2"
"312",2020-12-09 03:50:00,0.0777,20.7,22.74,"EB2"
"313",2020-12-09 04:00:00,0.0397,32.6,22.74,"EB2"
"314",2020-12-09 04:10:00,0.0816,26.9,22.74,"EB2"
"315",2020-12-09 04:20:00,0.0641,21.1,22.74,"EB2"
"316",2020-12-09 04:30:00,0.0605,28.5,22.74,"EB2"
"317",2020-12-09 04:40:00,0.0407,344.9,22.83,"EB2"
"318",2020-12-09 04:50:00,0.0284,355,22.83,"EB2"
"319",2020-12-09 05:00:00,0.0223,278.7,22.83,"EB2"
"320",2020-12-09 05:10:00,0.0455,353.8,22.83,"EB2"
"321",2020-12-09 05:20:00,0.0284,119.2,22.83,"EB2"
"322",2020-12-09 05:30:00,0.051,5,22.83,"EB2"
"323",2020-12-09 05:40:00,0.0518,139,22.83,"EB2"
"324",2020-12-09 05:50:00,0.0265,357.3,22.83,"EB2"
"325",2020-12-09 06:00:00,0.0273,353.4,22.83,"EB2"
"326",2020-12-09 06:10:00,0.0264,309.7,22.83,"EB2"
"327",2020-12-09 06:20:00,0.0213,12,22.83,"EB2"
"328",2020-12-09 06:30:00,0.0104,333.8,22.92,"EB2"
"329",2020-12-09 06:40:00,0.0533,70,22.92,"EB2"
"330",2020-12-09 06:50:00,0.0282,40.3,22.92,"EB2"
"331",2020-12-09 07:00:00,0.0469,13.7,22.92,"EB2"
"332",2020-12-09 07:10:00,0.0419,1.3,22.92,"EB2"
"333",2020-12-09 07:20:00,0.0414,161.6,22.92,"EB2"
"334",2020-12-09 07:30:00,0.0052,285.4,22.92,"EB2"
"335",2020-12-09 07:40:00,0.0115,354.3,23,"EB2"
"336",2020-12-09 07:50:00,0.0048,53.9,22.92,"EB2"
"337",2020-12-09 08:00:00,0.0084,357.7,22.92,"EB2"
"338",2020-12-09 08:10:00,0.0143,33.9,22.92,"EB2"
"339",2020-12-09 08:20:00,0.0108,309.7,22.92,"EB2"
"340",2020-12-09 08:30:00,0.013,29,22.74,"EB2"
"341",2020-12-09 08:40:00,0.0243,221.8,22.92,"EB2"
"342",2020-12-09 08:50:00,0.0302,184.3,22.92,"EB2"
"343",2020-12-09 09:00:00,0.0317,210.1,22.92,"EB2"
"344",2020-12-09 09:10:00,0.0204,212.7,22.92,"EB2"
"345",2020-12-09 09:20:00,0.0093,213.3,22.92,"EB2"
"346",2020-12-09 09:30:00,0.0144,61.9,22.92,"EB2"
"347",2020-12-09 09:40:00,0.0247,27.2,22.92,"EB2"
"348",2020-12-09 09:50:00,0.0104,249.3,22.92,"EB2"
"349",2020-12-09 10:00:00,0.0115,2.8,22.92,"EB2"
"350",2020-12-09 10:10:00,0.0085,56.4,22.92,"EB2"
"351",2020-12-09 10:20:00,0.0191,66.6,22.74,"EB2"
"352",2020-12-09 10:30:00,0.0312,9.2,22.83,"EB2"
"353",2020-12-09 10:40:00,0.0178,325.6,22.92,"EB2"
"354",2020-12-09 10:50:00,0.0182,287.1,22.92,"EB2"
"355",2020-12-09 11:00:00,0.0224,256,22.83,"EB2"
"356",2020-12-09 11:10:00,0.028,4.3,22.83,"EB2"
"357",2020-12-09 11:20:00,0.0183,8,22.83,"EB2"
"358",2020-12-09 11:30:00,0.0374,73.9,22.83,"EB2"
"359",2020-12-09 11:40:00,0.0508,11.1,22.83,"EB2"
"360",2020-12-09 11:50:00,0.0088,16.5,22.83,"EB2"
"361",2020-12-09 12:00:00,0.0731,107.5,22.92,"EB2"
"362",2020-12-09 12:10:00,0.0464,13.3,22.92,"EB2"
"363",2020-12-09 12:20:00,0.0199,354.9,22.92,"EB2"
"364",2020-12-09 12:30:00,0.0322,6.6,22.92,"EB2"
"365",2020-12-09 12:40:00,0.0369,15.1,22.92,"EB2"
"366",2020-12-09 12:50:00,0.0488,67.5,22.92,"EB2"
"367",2020-12-09 13:00:00,0.0385,62.3,22.92,"EB2"
"368",2020-12-09 13:10:00,0.0666,40.7,22.92,"EB2"
"369",2020-12-09 13:20:00,0.0471,57.5,22.92,"EB2"
"370",2020-12-09 13:30:00,0.0878,15.7,22.92,"EB2"
"371",2020-12-09 13:40:00,0.092,45.4,22.92,"EB2"
"372",2020-12-09 13:50:00,0.0913,39.2,22.92,"EB2"
"373",2020-12-09 14:00:00,0.0944,29.5,22.92,"EB2"
"374",2020-12-09 14:10:00,0.0988,30,23,"EB2"
"375",2020-12-09 14:20:00,0.0825,20.7,23,"EB2"
"376",2020-12-09 14:30:00,0.0953,32.2,23,"EB2"
"377",2020-12-09 14:40:00,0.077,7.3,23,"EB2"
"378",2020-12-09 14:50:00,0.0731,32.9,23.09,"EB2"
"379",2020-12-09 15:00:00,0.0648,85.6,23.09,"EB2"
"380",2020-12-09 15:10:00,0.0331,27.2,23.09,"EB2"
"381",2020-12-09 15:20:00,0.082,62.4,23.09,"EB2"
"382",2020-12-09 15:30:00,0.0831,52.7,23.09,"EB2"
"383",2020-12-09 15:40:00,0.0722,29.4,23.09,"EB2"
"384",2020-12-09 15:50:00,0.0535,292.1,23.18,"EB2"
"385",2020-12-09 16:00:00,0.083,50.5,23.18,"EB2"
"386",2020-12-09 16:10:00,0.0282,41.6,23.18,"EB2"
"387",2020-12-09 16:20:00,0.0685,355.8,23.09,"EB2"
"388",2020-12-09 16:30:00,0.0255,239.4,23.18,"EB2"
"389",2020-12-09 16:40:00,0.0455,73.3,23.18,"EB2"
"390",2020-12-09 16:50:00,0.0469,100.8,23.09,"EB2"
"391",2020-12-09 17:00:00,0.0149,40.5,23.18,"EB2"
"392",2020-12-09 17:10:00,0.0323,106.7,23.18,"EB2"
"393",2020-12-09 17:20:00,0.0136,319.6,23.18,"EB2"
"394",2020-12-09 17:30:00,0.0385,117.7,23.18,"EB2"
"395",2020-12-09 17:40:00,0.0383,177.2,23.18,"EB2"
"396",2020-12-09 17:50:00,0.0491,235.2,23.18,"EB2"
"397",2020-12-09 18:00:00,0.0512,226.4,23.09,"EB2"
"398",2020-12-09 18:10:00,0.0239,125.5,23.18,"EB2"
"399",2020-12-09 18:20:00,0.0287,219.5,23.18,"EB2"
"400",2020-12-09 18:30:00,0.041,278,23.18,"EB2"
"401",2020-12-09 18:40:00,0.0266,202.5,23.18,"EB2"
"402",2020-12-09 18:50:00,0.0162,246.7,23.18,"EB2"
"403",2020-12-09 19:00:00,0.0467,159.5,23.18,"EB2"
